t,type,source,target,importance_xi,cluster
100,EDGE,1,4,,
100,EDGE,4,18,,
100,EDGE,18,21,,
100,EDGE,21,27,,
100,EDGE,27,31,,
100,EDGE,31,32,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,18,,
100,EDGE,18,19,,
100,EDGE,19,33,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,18,,
100,EDGE,18,21,,
100,EDGE,21,27,,
100,EDGE,27,31,,
100,EDGE,31,32,,
100,EDGE,32,34,,
100,EDGE,10,5,,
100,EDGE,5,35,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,7,,
100,EDGE,7,9,,
100,EDGE,9,10,,
100,EDGE,10,28,,
100,EDGE,28,36,,
100,EDGE,0,1,,
100,EDGE,1,37,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,7,,
100,EDGE,7,9,,
100,EDGE,9,10,,
100,EDGE,10,38,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,7,,
100,EDGE,7,9,,
100,EDGE,9,23,,
100,EDGE,23,39,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,18,,
100,EDGE,18,19,,
100,EDGE,19,33,,
100,EDGE,33,40,,
100,EDGE,0,1,,
100,EDGE,1,37,,
100,EDGE,37,41,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,7,,
100,EDGE,7,9,,
100,EDGE,9,10,,
100,EDGE,10,28,,
100,EDGE,28,36,,
100,EDGE,36,42,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,18,,
100,EDGE,18,21,,
100,EDGE,21,27,,
100,EDGE,27,31,,
100,EDGE,31,32,,
100,EDGE,32,34,,
100,EDGE,34,43,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,18,,
100,EDGE,18,21,,
100,EDGE,21,27,,
100,EDGE,27,31,,
100,EDGE,31,32,,
100,EDGE,32,34,,
100,EDGE,34,44,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,18,,
100,EDGE,18,21,,
100,EDGE,21,27,,
100,EDGE,27,45,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,7,,
100,EDGE,7,46,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,20,,
100,EDGE,20,30,,
100,EDGE,30,47,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,7,,
100,EDGE,7,9,,
100,EDGE,9,23,,
100,EDGE,23,48,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,18,,
100,EDGE,18,21,,
100,EDGE,21,27,,
100,EDGE,27,31,,
100,EDGE,31,32,,
100,EDGE,32,49,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,7,,
100,EDGE,7,46,,
100,EDGE,46,50,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,18,,
100,EDGE,18,19,,
100,EDGE,19,33,,
100,EDGE,33,51,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,18,,
100,EDGE,18,21,,
100,EDGE,21,27,,
100,EDGE,27,31,,
100,EDGE,31,32,,
100,EDGE,32,34,,
100,EDGE,34,43,,
100,EDGE,43,52,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,53,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,15,,
100,EDGE,15,16,,
100,EDGE,16,54,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,18,,
100,EDGE,18,21,,
100,EDGE,21,27,,
100,EDGE,27,31,,
100,EDGE,31,32,,
100,EDGE,32,49,,
100,EDGE,49,55,,
100,EDGE,10,5,,
100,EDGE,5,56,,
100,EDGE,10,5,,
100,EDGE,5,35,,
100,EDGE,35,57,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,11,,
100,EDGE,11,25,,
100,EDGE,25,58,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,59,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,13,,
100,EDGE,13,60,,
100,EDGE,0,1,,
100,EDGE,1,37,,
100,EDGE,37,61,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,7,,
100,EDGE,7,62,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,11,,
100,EDGE,11,25,,
100,EDGE,25,63,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,18,,
100,EDGE,18,21,,
100,EDGE,21,27,,
100,EDGE,27,31,,
100,EDGE,31,32,,
100,EDGE,32,34,,
100,EDGE,34,43,,
100,EDGE,43,64,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,20,,
100,EDGE,20,30,,
100,EDGE,30,47,,
100,EDGE,47,65,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,18,,
100,EDGE,18,21,,
100,EDGE,21,27,,
100,EDGE,27,31,,
100,EDGE,31,66,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,18,,
100,EDGE,18,21,,
100,EDGE,21,67,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,18,,
100,EDGE,18,21,,
100,EDGE,21,27,,
100,EDGE,27,45,,
100,EDGE,45,68,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,18,,
100,EDGE,18,21,,
100,EDGE,21,27,,
100,EDGE,27,31,,
100,EDGE,31,32,,
100,EDGE,32,34,,
100,EDGE,34,43,,
100,EDGE,43,69,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,5,,
100,EDGE,5,12,,
100,EDGE,12,24,,
100,EDGE,24,70,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,20,,
100,EDGE,20,30,,
100,EDGE,30,47,,
100,EDGE,47,71,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,6,,
100,EDGE,6,17,,
100,EDGE,17,72,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,15,,
100,EDGE,15,26,,
100,EDGE,26,29,,
100,EDGE,29,73,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,7,,
100,EDGE,7,9,,
100,EDGE,9,10,,
100,EDGE,10,28,,
100,EDGE,28,74,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,22,,
100,EDGE,22,75,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,6,,
100,EDGE,6,76,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,7,,
100,EDGE,7,9,,
100,EDGE,9,23,,
100,EDGE,23,48,,
100,EDGE,48,77,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,20,,
100,EDGE,20,30,,
100,EDGE,30,78,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,7,,
100,EDGE,7,9,,
100,EDGE,9,10,,
100,EDGE,10,28,,
100,EDGE,28,36,,
100,EDGE,36,42,,
100,EDGE,42,79,,
100,EDGE,10,5,,
100,EDGE,5,56,,
100,EDGE,56,80,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,18,,
100,EDGE,18,81,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,15,,
100,EDGE,15,26,,
100,EDGE,26,82,,
100,EDGE,0,1,,
100,EDGE,1,37,,
100,EDGE,37,83,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,18,,
100,EDGE,18,19,,
100,EDGE,19,33,,
100,EDGE,33,40,,
100,EDGE,40,84,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,7,,
100,EDGE,7,9,,
100,EDGE,9,10,,
100,EDGE,10,38,,
100,EDGE,38,85,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,15,,
100,EDGE,15,26,,
100,EDGE,26,29,,
100,EDGE,29,73,,
100,EDGE,73,86,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,7,,
100,EDGE,7,9,,
100,EDGE,9,14,,
100,EDGE,14,87,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,18,,
100,EDGE,18,19,,
100,EDGE,19,33,,
100,EDGE,33,51,,
100,EDGE,51,88,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,7,,
100,EDGE,7,89,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,13,,
100,EDGE,13,60,,
100,EDGE,60,90,,
100,EDGE,10,5,,
100,EDGE,5,91,,
100,EDGE,0,1,,
100,EDGE,1,4,,
100,EDGE,4,18,,
100,EDGE,18,19,,
100,EDGE,19,33,,
100,EDGE,33,40,,
100,EDGE,40,84,,
100,EDGE,84,92,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,7,,
100,EDGE,7,9,,
100,EDGE,9,93,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,20,,
100,EDGE,20,94,,
100,EDGE,10,5,,
100,EDGE,5,56,,
100,EDGE,56,80,,
100,EDGE,80,95,,
100,EDGE,0,1,,
100,EDGE,1,2,,
100,EDGE,2,3,,
100,EDGE,3,7,,
100,EDGE,7,9,,
100,EDGE,9,23,,
100,EDGE,23,39,,
100,EDGE,39,96,,
101,NODE,0,,241.4831,0
101,NODE,1,,241.4831,0
101,NODE,2,,232.8882,0
101,NODE,3,,224.4025,0
101,NODE,4,,8.9131,0
101,NODE,5,,4.7936,0
101,NODE,6,,7.3941,0
101,NODE,7,,215.6535,0
101,NODE,8,,3.178,0
101,NODE,9,,210.7768,0
101,NODE,10,,28.8772,0
101,NODE,11,,7.2305,0
101,NODE,12,,3.7955,0
101,NODE,13,,3.5727,0
101,NODE,14,,22.1412,0
101,NODE,15,,13.5559,0
101,NODE,16,,10.6809,0
101,NODE,17,,6.7293,0
101,NODE,18,,6.9537,0
101,NODE,19,,4.1189,0
101,NODE,20,,7.943,0
101,NODE,21,,5.6182,0
101,NODE,22,,10.348,0
101,NODE,23,,194.3323,0
101,NODE,24,,3.7955,0
101,NODE,25,,7.2305,0
101,NODE,26,,12.1025,0
101,NODE,27,,5.3547,0
101,NODE,28,,26.0355,0
101,NODE,29,,11.4262,0
101,NODE,30,,7.8612,0
101,NODE,31,,4.9506,0
101,NODE,32,,4.7518,0
101,NODE,33,,4.1189,0
101,NODE,34,,4.421,0
101,NODE,35,,0.7832,0
101,NODE,36,,24.8215,0
101,NODE,37,,4.3676,0
101,NODE,38,,22.7978,0
101,NODE,39,,34.3456,0
101,NODE,40,,3.7766,0
101,NODE,41,,3.4143,0
101,NODE,42,,24.8215,0
101,NODE,43,,4.2556,0
101,NODE,44,,3.8154,0
101,NODE,45,,3.6691,0
101,NODE,46,,16.0389,0
101,NODE,47,,7.3286,0
101,NODE,48,,921.7069,0
101,NODE,49,,3.8526,0
101,NODE,50,,16.0389,0
101,NODE,51,,3.6911,0
101,NODE,52,,3.945,0
101,NODE,53,,9.5269,0
101,NODE,54,,10.6809,0
101,NODE,55,,3.8526,0
101,NODE,56,,0.779,0
101,NODE,57,,0.7832,0
101,NODE,58,,6.6586,0
101,NODE,59,,5.7475,0
101,NODE,60,,3.5727,0
101,NODE,61,,3.4143,0
101,NODE,62,,14.9622,0
101,NODE,63,,6.6586,0
101,NODE,64,,3.945,0
101,NODE,65,,6.8486,0
101,NODE,66,,3.5794,0
101,NODE,67,,3.3664,0
101,NODE,68,,3.6691,0
101,NODE,69,,3.945,0
101,NODE,70,,3.7955,0
101,NODE,71,,6.8486,0
101,NODE,72,,6.7293,0
101,NODE,73,,11.4262,0
101,NODE,74,,22.8567,0
101,NODE,75,,10.348,0
101,NODE,76,,6.2113,0
101,NODE,77,,190.5745,0
101,NODE,78,,6.4543,0
101,NODE,79,,24.8215,0
101,NODE,80,,0.779,0
101,NODE,81,,3.221,0
101,NODE,82,,10.2115,0
101,NODE,83,,3.2667,0
101,NODE,84,,3.5791,0
101,NODE,85,,20.7568,0
101,NODE,86,,10.188,0
101,NODE,87,,18.6276,0
101,NODE,88,,3.047,0
101,NODE,89,,10.8285,0
101,NODE,90,,2.6256,0
101,NODE,91,,0.5401,0
101,NODE,92,,2.2896,0
101,NODE,93,,9.8412,0
101,NODE,94,,2.4443,0
101,NODE,95,,0.3527,0
101,NODE,96,,7.2972,0
101,NODE,97,,2.3726,0
101,EDGE,0,1,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,5,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,6,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,8,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,9,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,9,,
101,EDGE,9,10,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,11,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,5,,
101,EDGE,5,12,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,13,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,9,,
101,EDGE,9,14,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,15,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,15,,
101,EDGE,15,16,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,6,,
101,EDGE,6,17,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,19,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,20,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,21,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,22,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,9,,
101,EDGE,9,23,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,5,,
101,EDGE,5,12,,
101,EDGE,12,24,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,11,,
101,EDGE,11,25,,
101,EDGE,10,5,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,15,,
101,EDGE,15,26,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,21,,
101,EDGE,21,27,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,9,,
101,EDGE,9,10,,
101,EDGE,10,28,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,15,,
101,EDGE,15,26,,
101,EDGE,26,29,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,20,,
101,EDGE,20,30,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,21,,
101,EDGE,21,27,,
101,EDGE,27,31,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,21,,
101,EDGE,21,27,,
101,EDGE,27,31,,
101,EDGE,31,32,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,19,,
101,EDGE,19,33,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,21,,
101,EDGE,21,27,,
101,EDGE,27,31,,
101,EDGE,31,32,,
101,EDGE,32,34,,
101,EDGE,10,5,,
101,EDGE,5,35,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,9,,
101,EDGE,9,10,,
101,EDGE,10,28,,
101,EDGE,28,36,,
101,EDGE,0,1,,
101,EDGE,1,37,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,9,,
101,EDGE,9,10,,
101,EDGE,10,38,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,9,,
101,EDGE,9,23,,
101,EDGE,23,39,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,19,,
101,EDGE,19,33,,
101,EDGE,33,40,,
101,EDGE,0,1,,
101,EDGE,1,37,,
101,EDGE,37,41,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,9,,
101,EDGE,9,10,,
101,EDGE,10,28,,
101,EDGE,28,36,,
101,EDGE,36,42,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,21,,
101,EDGE,21,27,,
101,EDGE,27,31,,
101,EDGE,31,32,,
101,EDGE,32,34,,
101,EDGE,34,43,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,21,,
101,EDGE,21,27,,
101,EDGE,27,31,,
101,EDGE,31,32,,
101,EDGE,32,34,,
101,EDGE,34,44,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,21,,
101,EDGE,21,27,,
101,EDGE,27,45,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,46,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,20,,
101,EDGE,20,30,,
101,EDGE,30,47,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,9,,
101,EDGE,9,23,,
101,EDGE,23,48,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,21,,
101,EDGE,21,27,,
101,EDGE,27,31,,
101,EDGE,31,32,,
101,EDGE,32,49,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,46,,
101,EDGE,46,50,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,19,,
101,EDGE,19,33,,
101,EDGE,33,51,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,21,,
101,EDGE,21,27,,
101,EDGE,27,31,,
101,EDGE,31,32,,
101,EDGE,32,34,,
101,EDGE,34,43,,
101,EDGE,43,52,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,53,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,15,,
101,EDGE,15,16,,
101,EDGE,16,54,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,21,,
101,EDGE,21,27,,
101,EDGE,27,31,,
101,EDGE,31,32,,
101,EDGE,32,49,,
101,EDGE,49,55,,
101,EDGE,10,5,,
101,EDGE,5,56,,
101,EDGE,10,5,,
101,EDGE,5,35,,
101,EDGE,35,57,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,11,,
101,EDGE,11,25,,
101,EDGE,25,58,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,59,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,13,,
101,EDGE,13,60,,
101,EDGE,0,1,,
101,EDGE,1,37,,
101,EDGE,37,61,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,62,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,11,,
101,EDGE,11,25,,
101,EDGE,25,63,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,21,,
101,EDGE,21,27,,
101,EDGE,27,31,,
101,EDGE,31,32,,
101,EDGE,32,34,,
101,EDGE,34,43,,
101,EDGE,43,64,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,20,,
101,EDGE,20,30,,
101,EDGE,30,47,,
101,EDGE,47,65,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,21,,
101,EDGE,21,27,,
101,EDGE,27,31,,
101,EDGE,31,66,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,21,,
101,EDGE,21,67,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,21,,
101,EDGE,21,27,,
101,EDGE,27,45,,
101,EDGE,45,68,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,21,,
101,EDGE,21,27,,
101,EDGE,27,31,,
101,EDGE,31,32,,
101,EDGE,32,34,,
101,EDGE,34,43,,
101,EDGE,43,69,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,5,,
101,EDGE,5,12,,
101,EDGE,12,24,,
101,EDGE,24,70,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,20,,
101,EDGE,20,30,,
101,EDGE,30,47,,
101,EDGE,47,71,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,6,,
101,EDGE,6,17,,
101,EDGE,17,72,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,15,,
101,EDGE,15,26,,
101,EDGE,26,29,,
101,EDGE,29,73,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,9,,
101,EDGE,9,10,,
101,EDGE,10,28,,
101,EDGE,28,74,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,22,,
101,EDGE,22,75,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,6,,
101,EDGE,6,76,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,9,,
101,EDGE,9,23,,
101,EDGE,23,48,,
101,EDGE,48,77,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,20,,
101,EDGE,20,30,,
101,EDGE,30,78,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,9,,
101,EDGE,9,10,,
101,EDGE,10,28,,
101,EDGE,28,36,,
101,EDGE,36,42,,
101,EDGE,42,79,,
101,EDGE,10,5,,
101,EDGE,5,56,,
101,EDGE,56,80,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,81,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,15,,
101,EDGE,15,26,,
101,EDGE,26,82,,
101,EDGE,0,1,,
101,EDGE,1,37,,
101,EDGE,37,83,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,19,,
101,EDGE,19,33,,
101,EDGE,33,40,,
101,EDGE,40,84,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,9,,
101,EDGE,9,10,,
101,EDGE,10,38,,
101,EDGE,38,85,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,15,,
101,EDGE,15,26,,
101,EDGE,26,29,,
101,EDGE,29,73,,
101,EDGE,73,86,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,9,,
101,EDGE,9,14,,
101,EDGE,14,87,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,19,,
101,EDGE,19,33,,
101,EDGE,33,51,,
101,EDGE,51,88,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,89,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,13,,
101,EDGE,13,60,,
101,EDGE,60,90,,
101,EDGE,10,5,,
101,EDGE,5,91,,
101,EDGE,0,1,,
101,EDGE,1,4,,
101,EDGE,4,18,,
101,EDGE,18,19,,
101,EDGE,19,33,,
101,EDGE,33,40,,
101,EDGE,40,84,,
101,EDGE,84,92,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,9,,
101,EDGE,9,93,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,20,,
101,EDGE,20,94,,
101,EDGE,10,5,,
101,EDGE,5,56,,
101,EDGE,56,80,,
101,EDGE,80,95,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,9,,
101,EDGE,9,23,,
101,EDGE,23,39,,
101,EDGE,39,96,,
101,EDGE,0,1,,
101,EDGE,1,2,,
101,EDGE,2,3,,
101,EDGE,3,7,,
101,EDGE,7,9,,
101,EDGE,9,14,,
101,EDGE,14,97,,
102,NODE,0,,388.6914,0
102,NODE,1,,388.6914,0
102,NODE,2,,373.5617,0
102,NODE,3,,358.6966,0
102,NODE,4,,15.506,0
102,NODE,5,,8.2046,0
102,NODE,6,,12.467,0
102,NODE,7,,343.5006,0
102,NODE,8,,5.3132,0
102,NODE,9,,335.0078,0
102,NODE,10,,48.5261,0
102,NODE,11,,12.1837,0
102,NODE,12,,6.4048,0
102,NODE,13,,6.0314,0
102,NODE,14,,36.7303,0
102,NODE,15,,22.9498,0
102,NODE,16,,17.8549,0
102,NODE,17,,11.3015,0
102,NODE,18,,12.0318,0
102,NODE,19,,7.013,0
102,NODE,20,,13.4917,0
102,NODE,21,,9.6392,0
102,NODE,22,,17.26,0
102,NODE,23,,306.7812,0
102,NODE,24,,6.4048,0
102,NODE,25,,12.1837,0
102,NODE,26,,20.3985,0
102,NODE,27,,9.1757,0
102,NODE,28,,43.4514,0
102,NODE,29,,19.2035,0
102,NODE,30,,13.2951,0
102,NODE,31,,8.4623,0
102,NODE,32,,8.1116,0
102,NODE,33,,7.013,0
102,NODE,34,,7.5263,0
102,NODE,35,,1.3848,0
102,NODE,36,,41.3304,0
