t,type,op,id,kind,source,target,layer,weight,label
1054,EDGE,add,"nx:0,0:12,11",,"px:0,0:12,11","px:0,0:13,11",next-x,1,
1055,EDGE,add,"ny:0,0:13,10",,"px:0,0:13,10","px:0,0:13,11",next-y,1,
1056,NODE,add,"px:0,0:14,11",pixel,,,,0.06928104575163399,"13,19,21"
1057,EDGE,add,"nx:0,0:13,11",,"px:0,0:13,11","px:0,0:14,11",next-x,1,
1058,EDGE,add,"ny:0,0:14,10",,"px:0,0:14,10","px:0,0:14,11",next-y,1,
1059,NODE,add,"px:0,0:15,11",pixel,,,,0.10588235294117647,"13,36,32"
1060,EDGE,add,"nx:0,0:14,11",,"px:0,0:14,11","px:0,0:15,11",next-x,1,
1061,EDGE,add,"ny:0,0:15,10",,"px:0,0:15,10","px:0,0:15,11",next-y,1,
1062,NODE,add,"px:0,0:16,11",pixel,,,,0.05359477124183006,"12,12,17"
1063,EDGE,add,"nx:0,0:15,11",,"px:0,0:15,11","px:0,0:16,11",next-x,1,
1064,EDGE,add,"ny:0,0:16,10",,"px:0,0:16,10","px:0,0:16,11",next-y,1,
1065,NODE,add,"px:0,0:17,11",pixel,,,,0.05359477124183006,"12,12,17"
1066,EDGE,add,"nx:0,0:16,11",,"px:0,0:16,11","px:0,0:17,11",next-x,1,
1067,EDGE,add,"ny:0,0:17,10",,"px:0,0:17,10","px:0,0:17,11",next-y,1,
1068,NODE,add,"px:0,0:18,11",pixel,,,,0.05359477124183006,"12,12,17"
1069,EDGE,add,"nx:0,0:17,11",,"px:0,0:17,11","px:0,0:18,11",next-x,1,
1070,EDGE,add,"ny:0,0:18,10",,"px:0,0:18,10","px:0,0:18,11",next-y,1,
1071,NODE,add,"px:0,0:19,11",pixel,,,,0.05359477124183006,"12,12,17"
1072,EDGE,add,"nx:0,0:18,11",,"px:0,0:18,11","px:0,0:19,11",next-x,1,
1073,EDGE,add,"ny:0,0:19,10",,"px:0,0:19,10","px:0,0:19,11",next-y,1,
1074,NODE,add,"px:0,0:20,11",pixel,,,,0.05359477124183006,"12,12,17"
1075,EDGE,add,"nx:0,0:19,11",,"px:0,0:19,11","px:0,0:20,11",next-x,1,
1076,EDGE,add,"ny:0,0:20,10",,"px:0,0:20,10","px:0,0:20,11",next-y,1,
1077,NODE,add,"px:0,0:21,11",pixel,,,,0.05359477124183006,"12,12,17"
1078,EDGE,add,"nx:0,0:20,11",,"px:0,0:20,11","px:0,0:21,11",next-x,1,
1079,EDGE,add,"ny:0,0:21,10",,"px:0,0:21,10","px:0,0:21,11",next-y,1,
1080,NODE,add,"px:0,0:22,11",pixel,,,,0.05359477124183006,"12,12,17"
1081,EDGE,add,"nx:0,0:21,11",,"px:0,0:21,11","px:0,0:22,11",next-x,1,
1082,EDGE,add,"ny:0,0:22,10",,"px:0,0:22,10","px:0,0:22,11",next-y,1,
1083,NODE,add,"px:0,0:23,11",pixel,,,,0.05359477124183006,"12,12,17"
1084,EDGE,add,"nx:0,0:22,11",,"px:0,0:22,11","px:0,0:23,11",next-x,1,
1085,EDGE,add,"ny:0,0:23,10",,"px:0,0:23,10","px:0,0:23,11",next-y,1,
1086,NODE,add,"px:0,0:24,11",pixel,,,,0.05359477124183006,"12,12,17"
1087,EDGE,add,"nx:0,0:23,11",,"px:0,0:23,11","px:0,0:24,11",next-x,1,
1088,EDGE,add,"ny:0,0:24,10",,"px:0,0:24,10","px:0,0:24,11",next-y,1,
1089,NODE,add,"px:0,0:25,11",pixel,,,,0.05359477124183006,"12,12,17"
1090,EDGE,add,"nx:0,0:24,11",,"px:0,0:24,11","px:0,0:25,11",next-x,1,
1091,EDGE,add,"ny:0,0:25,10",,"px:0,0:25,10","px:0,0:25,11",next-y,1,
1092,NODE,add,"px:0,0:26,11",pixel,,,,0.05359477124183006,"12,12,17"
1093,EDGE,add,"nx:0,0:25,11",,"px:0,0:25,11","px:0,0:26,11",next-x,1,
1094,EDGE,add,"ny:0,0:26,10",,"px:0,0:26,10","px:0,0:26,11",next-y,1,
1095,NODE,add,"px:0,0:27,11",pixel,,,,0.05359477124183006,"12,12,17"
1096,EDGE,add,"nx:0,0:26,11",,"px:0,0:26,11","px:0,0:27,11",next-x,1,
1097,EDGE,add,"ny:0,0:27,10",,"px:0,0:27,10","px:0,0:27,11",next-y,1,
1098,NODE,add,"px:0,0:28,11",pixel,,,,0.05359477124183006,"12,12,17"
1099,EDGE,add,"nx:0,0:27,11",,"px:0,0:27,11","px:0,0:28,11",next-x,1,
1100,EDGE,add,"ny:0,0:28,10",,"px:0,0:28,10","px:0,0:28,11",next-y,1,
1101,NODE,add,"px:0,0:29,11",pixel,,,,0.05359477124183006,"12,12,17"
1102,EDGE,add,"nx:0,0:28,11",,"px:0,0:28,11","px:0,0:29,11",next-x,1,
1103,EDGE,add,"ny:0,0:29,10",,"px:0,0:29,10","px:0,0:29,11",next-y,1,
1104,NODE,add,"px:0,0:30,11",pixel,,,,0.05359477124183006,"12,12,17"
1105,EDGE,add,"nx:0,0:29,11",,"px:0,0:29,11","px:0,0:30,11",next-x,1,
1106,EDGE,add,"ny:0,0:30,10",,"px:0,0:30,10","px:0,0:30,11",next-y,1,
1107,NODE,add,"px:0,0:31,11",pixel,,,,0.05359477124183006,"12,12,17"
1108,EDGE,add,"nx:0,0:30,11",,"px:0,0:30,11","px:0,0:31,11",next-x,1,
1109,EDGE,add,"ny:0,0:31,10",,"px:0,0:31,10","px:0,0:31,11",next-y,1,
1110,NODE,add,"px:0,0:0,12",pixel,,,,0.05359477124183006,"12,12,17"
1111,EDGE,add,"ny:0,0:0,11",,"px:0,0:0,11","px:0,0:0,12",next-y,1,
1112,NODE,add,"px:0,0:1,12",pixel,,,,0.05359477124183006,"12,12,17"
1113,EDGE,add,"nx:0,0:0,12",,"px:0,0:0,12","px:0,0:1,12",next-x,1,
1114,EDGE,add,"ny:0,0:1,11",,"px:0,0:1,11","px:0,0:1,12",next-y,1,
1115,NODE,add,"px:0,0:2,12",pixel,,,,0.05359477124183006,"12,12,17"
1116,EDGE,add,"nx:0,0:1,12",,"px:0,0:1,12","px:0,0:2,12",next-x,1,
1117,EDGE,add,"ny:0,0:2,11",,"px:0,0:2,11","px:0,0:2,12",next-y,1,
1118,NODE,add,"px:0,0:3,12",pixel,,,,0.05359477124183006,"12,12,17"
1119,EDGE,add,"nx:0,0:2,12",,"px:0,0:2,12","px:0,0:3,12",next-x,1,
1120,EDGE,add,"ny:0,0:3,11",,"px:0,0:3,11","px:0,0:3,12",next-y,1,
1121,NODE,add,"px:0,0:4,12",pixel,,,,0.05359477124183006,"12,12,17"
1122,EDGE,add,"nx:0,0:3,12",,"px:0,0:3,12","px:0,0:4,12",next-x,1,
1123,EDGE,add,"ny:0,0:4,11",,"px:0,0:4,11","px:0,0:4,12",next-y,1,
1124,NODE,add,"px:0,0:5,12",pixel,,,,0.05359477124183006,"12,12,17"
1125,EDGE,add,"nx:0,0:4,12",,"px:0,0:4,12","px:0,0:5,12",next-x,1,
1126,EDGE,add,"ny:0,0:5,11",,"px:0,0:5,11","px:0,0:5,12",next-y,1,
1127,NODE,add,"px:0,0:6,12",pixel,,,,0.05359477124183006,"12,12,17"
1128,EDGE,add,"nx:0,0:5,12",,"px:0,0:5,12","px:0,0:6,12",next-x,1,
1129,EDGE,add,"ny:0,0:6,11",,"px:0,0:6,11","px:0,0:6,12",next-y,1,
1130,NODE,add,"px:0,0:7,12",pixel,,,,0.05359477124183006,"12,12,17"
1131,EDGE,add,"nx:0,0:6,12",,"px:0,0:6,12","px:0,0:7,12",next-x,1,
1132,EDGE,add,"ny:0,0:7,11",,"px:0,0:7,11","px:0,0:7,12",next-y,1,
1133,NODE,add,"px:0,0:8,12",pixel,,,,0.06928104575163399,"13,19,21"
1134,EDGE,add,"nx:0,0:7,12",,"px:0,0:7,12","px:0,0:8,12",next-x,1,
1135,EDGE,add,"ny:0,0:8,11",,"px:0,0:8,11","px:0,0:8,12",next-y,1,
1136,NODE,add,"px:0,0:9,12",pixel,,,,0.06928104575163399,"13,19,21"
1137,EDGE,add,"nx:0,0:8,12",,"px:0,0:8,12","px:0,0:9,12",next-x,1,
1138,EDGE,add,"ny:0,0:9,11",,"px:0,0:9,11","px:0,0:9,12",next-y,1,
1139,NODE,add,"px:0,0:10,12",pixel,,,,0.06928104575163399,"13,19,21"
1140,EDGE,add,"nx:0,0:9,12",,"px:0,0:9,12","px:0,0:10,12",next-x,1,
1141,EDGE,add,"ny:0,0:10,11",,"px:0,0:10,11","px:0,0:10,12",next-y,1,
1142,NODE,add,"px:0,0:11,12",pixel,,,,0.17647058823529413,"45,45,45"
1143,EDGE,add,"nx:0,0:10,12",,"px:0,0:10,12","px:0,0:11,12",next-x,1,
1144,EDGE,add,"ny:0,0:11,11",,"px:0,0:11,11","px:0,0:11,12",next-y,1,
1145,NODE,add,"px:0,0:12,12",pixel,,,,0.06928104575163399,"13,19,21"
1146,EDGE,add,"nx:0,0:11,12",,"px:0,0:11,12","px:0,0:12,12",next-x,1,
1147,EDGE,add,"ny:0,0:12,11",,"px:0,0:12,11","px:0,0:12,12",next-y,1,
1148,NODE,add,"px:0,0:13,12",pixel,,,,0.06928104575163399,"13,19,21"
1149,EDGE,add,"nx:0,0:12,12",,"px:0,0:12,12","px:0,0:13,12",next-x,1,
1150,EDGE,add,"ny:0,0:13,11",,"px:0,0:13,11","px:0,0:13,12",next-y,1,
1151,NODE,add,"px:0,0:14,12",pixel,,,,0.06928104575163399,"13,19,21"
1152,EDGE,add,"nx:0,0:13,12",,"px:0,0:13,12","px:0,0:14,12",next-x,1,
1153,EDGE,add,"ny:0,0:14,11",,"px:0,0:14,11","px:0,0:14,12",next-y,1,
1154,NODE,add,"px:0,0:15,12",pixel,,,,0.06928104575163399,"13,19,21"
1155,EDGE,add,"nx:0,0:14,12",,"px:0,0:14,12","px:0,0:15,12",next-x,1,
1156,EDGE,add,"ny:0,0:15,11",,"px:0,0:15,11","px:0,0:15,12",next-y,1,
1157,NODE,add,"px:0,0:16,12",pixel,,,,0.10588235294117647,"13,36,32"
1158,EDGE,add,"nx:0,0:15,12",,"px:0,0:15,12","px:0,0:16,12",next-x,1,
1159,EDGE,add,"ny:0,0:16,11",,"px:0,0:16,11","px:0,0:16,12",next-y,1,
1160,NODE,add,"px:0,0:17,12",pixel,,,,0.05359477124183006,"12,12,17"
1161,EDGE,add,"nx:0,0:16,12",,"px:0,0:16,12","px:0,0:17,12",next-x,1,
1162,EDGE,add,"ny:0,0:17,11",,"px:0,0:17,11","px:0,0:17,12",next-y,1,
1163,NODE,add,"px:0,0:18,12",pixel,,,,0.05359477124183006,"12,12,17"
1164,EDGE,add,"nx:0,0:17,12",,"px:0,0:17,12","px:0,0:18,12",next-x,1,
1165,EDGE,add,"ny:0,0:18,11",,"px:0,0:18,11","px:0,0:18,12",next-y,1,
1166,NODE,add,"px:0,0:19,12",pixel,,,,0.05359477124183006,"12,12,17"
1167,EDGE,add,"nx:0,0:18,12",,"px:0,0:18,12","px:0,0:19,12",next-x,1,
1168,EDGE,add,"ny:0,0:19,11",,"px:0,0:19,11","px:0,0:19,12",next-y,1,
1169,NODE,add,"px:0,0:20,12",pixel,,,,0.05359477124183006,"12,12,17"
1170,EDGE,add,"nx:0,0:19,12",,"px:0,0:19,12","px:0,0:20,12",next-x,1,
1171,EDGE,add,"ny:0,0:20,11",,"px:0,0:20,11","px:0,0:20,12",next-y,1,
1172,NODE,add,"px:0,0:21,12",pixel,,,,0.05359477124183006,"12,12,17"
1173,EDGE,add,"nx:0,0:20,12",,"px:0,0:20,12","px:0,0:21,12",next-x,1,
1174,EDGE,add,"ny:0,0:21,11",,"px:0,0:21,11","px:0,0:21,12",next-y,1,
1175,NODE,add,"px:0,0:22,12",pixel,,,,0.05359477124183006,"12,12,17"
1176,EDGE,add,"nx:0,0:21,12",,"px:0,0:21,12","px:0,0:22,12",next-x,1,
1177,EDGE,add,"ny:0,0:22,11",,"px:0,0:22,11","px:0,0:22,12",next-y,1,
1178,NODE,add,"px:0,0:23,12",pixel,,,,0.05359477124183006,"12,12,17"
1179,EDGE,add,"nx:0,0:22,12",,"px:0,0:22,12","px:0,0:23,12",next-x,1,
1180,EDGE,add,"ny:0,0:23,11",,"px:0,0:23,11","px:0,0:23,12",next-y,1,
1181,NODE,add,"px:0,0:24,12",pixel,,,,0.05359477124183006,"12,12,17"
1182,EDGE,add,"nx:0,0:23,12",,"px:0,0:23,12","px:0,0:24,12",next-x,1,
1183,EDGE,add,"ny:0,0:24,11",,"px:0,0:24,11","px:0,0:24,12",next-y,1,
1184,NODE,add,"px:0,0:25,12",pixel,,,,0.05359477124183006,"12,12,17"
1185,EDGE,add,"nx:0,0:24,12",,"px:0,0:24,12","px:0,0:25,12",next-x,1,
1186,EDGE,add,"ny:0,0:25,11",,"px:0,0:25,11","px:0,0:25,12",next-y,1,
1187,NODE,add,"px:0,0:26,12",pixel,,,,0.05359477124183006,"12,12,17"
1188,EDGE,add,"nx:0,0:25,12",,"px:0,0:25,12","px:0,0:26,12",next-x,1,
1189,EDGE,add,"ny:0,0:26,11",,"px:0,0:26,11","px:0,0:26,12",next-y,1,
1190,NODE,add,"px:0,0:27,12",pixel,,,,0.05359477124183006,"12,12,17"
1191,EDGE,add,"nx:0,0:26,12",,"px:0,0:26,12","px:0,0:27,12",next-x,1,
1192,EDGE,add,"ny:0,0:27,11",,"px:0,0:27,11","px:0,0:27,12",next-y,1,
1193,NODE,add,"px:0,0:28,12",pixel,,,,0.05359477124183006,"12,12,17"
1194,EDGE,add,"nx:0,0:27,12",,"px:0,0:27,12","px:0,0:28,12",next-x,1,
1195,EDGE,add,"ny:0,0:28,11",,"px:0,0:28,11","px:0,0:28,12",next-y,1,
1196,NODE,add,"px:0,0:29,12",pixel,,,,0.05359477124183006,"12,12,17"
1197,EDGE,add,"nx:0,0:28,12",,"px:0,0:28,12","px:0,0:29,12",next-x,1,
1198,EDGE,add,"ny:0,0:29,11",,"px:0,0:29,11","px:0,0:29,12",next-y,1,
1199,NODE,add,"px:0,0:30,12",pixel,,,,0.05359477124183006,"12,12,17"
1200,EDGE,add,"nx:0,0:29,12",,"px:0,0:29,12","px:0,0:30,12",next-x,1,
1201,EDGE,add,"ny:0,0:30,11",,"px:0,0:30,11","px:0,0:30,12",next-y,1,
1202,NODE,add,"px:0,0:31,12",pixel,,,,0.05359477124183006,"12,12,17"
1203,EDGE,add,"nx:0,0:30,12",,"px:0,0:30,12","px:0,0:31,12",next-x,1,
1204,EDGE,add,"ny:0,0:31,11",,"px:0,0:31,11","px:0,0:31,12",next-y,1,
1205,NODE,add,"px:0,0:0,13",pixel,,,,0.05359477124183006,"12,12,17"
1206,EDGE,add,"ny:0,0:0,12",,"px:0,0:0,12","px:0,0:0,13",next-y,1,
1207,NODE,add,"px:0,0:1,13",pixel,,,,0.05359477124183006,"12,12,17"
1208,EDGE,add,"nx:0,0:0,13",,"px:0,0:0,13","px:0,0:1,13",next-x,1,
1209,EDGE,add,"ny:0,0:1,12",,"px:0,0:1,12","px:0,0:1,13",next-y,1,
1210,NODE,add,"px:0,0:2,13",pixel,,,,0.05359477124183006,"12,12,17"
1211,EDGE,add,"nx:0,0:1,13",,"px:0,0:1,13","px:0,0:2,13",next-x,1,
1212,EDGE,add,"ny:0,0:2,12",,"px:0,0:2,12","px:0,0:2,13",next-y,1,
1213,NODE,add,"px:0,0:3,13",pixel,,,,0.05359477124183006,"12,12,17"
1214,EDGE,add,"nx:0,0:2,13",,"px:0,0:2,13","px:0,0:3,13",next-x,1,
1215,EDGE,add,"ny:0,0:3,12",,"px:0,0:3,12","px:0,0:3,13",next-y,1,
1216,NODE,add,"px:0,0:4,13",pixel,,,,0.05359477124183006,"12,12,17"
1217,EDGE,add,"nx:0,0:3,13",,"px:0,0:3,13","px:0,0:4,13",next-x,1,
1218,EDGE,add,"ny:0,0:4,12",,"px:0,0:4,12","px:0,0:4,13",next-y,1,
1219,NODE,add,"px:0,0:5,13",pixel,,,,0.05359477124183006,"12,12,17"
1220,EDGE,add,"nx:0,0:4,13",,"px:0,0:4,13","px:0,0:5,13",next-x,1,
1221,EDGE,add,"ny:0,0:5,12",,"px:0,0:5,12","px:0,0:5,13",next-y,1,
1222,NODE,add,"px:0,0:6,13",pixel,,,,0.05359477124183006,"12,12,17"
1223,EDGE,add,"nx:0,0:5,13",,"px:0,0:5,13","px:0,0:6,13",next-x,1,
1224,EDGE,add,"ny:0,0:6,12",,"px:0,0:6,12","px:0,0:6,13",next-y,1,
1225,NODE,add,"px:0,0:7,13",pixel,,,,0.05359477124183006,"12,12,17"
1226,EDGE,add,"nx:0,0:6,13",,"px:0,0:6,13","px:0,0:7,13",next-x,1,
1227,EDGE,add,"ny:0,0:7,12",,"px:0,0:7,12","px:0,0:7,13",next-y,1,
1228,NODE,add,"px:0,0:8,13",pixel,,,,0.05359477124183006,"12,12,17"
1229,EDGE,add,"nx:0,0:7,13",,"px:0,0:7,13","px:0,0:8,13",next-x,1,
1230,EDGE,add,"ny:0,0:8,12",,"px:0,0:8,12","px:0,0:8,13",next-y,1,
1231,NODE,add,"px:0,0:9,13",pixel,,,,0.06928104575163399,"13,19,21"
1232,EDGE,add,"nx:0,0:8,13",,"px:0,0:8,13","px:0,0:9,13",next-x,1,
1233,EDGE,add,"ny:0,0:9,12",,"px:0,0:9,12","px:0,0:9,13",next-y,1,
1234,NODE,add,"px:0,0:10,13",pixel,,,,0.06928104575163399,"13,19,21"
1235,EDGE,add,"nx:0,0:9,13",,"px:0,0:9,13","px:0,0:10,13",next-x,1,
1236,EDGE,add,"ny:0,0:10,12",,"px:0,0:10,12","px:0,0:10,13",next-y,1,
1237,NODE,add,"px:0,0:11,13",pixel,,,,0.06928104575163399,"13,19,21"
1238,EDGE,add,"nx:0,0:10,13",,"px:0,0:10,13","px:0,0:11,13",next-x,1,
1239,EDGE,add,"ny:0,0:11,12",,"px:0,0:11,12","px:0,0:11,13",next-y,1,
1240,NODE,add,"px:0,0:12,13",pixel,,,,0.06928104575163399,"13,19,21"
1241,EDGE,add,"nx:0,0:11,13",,"px:0,0:11,13","px:0,0:12,13",next-x,1,
1242,EDGE,add,"ny:0,0:12,12",,"px:0,0:12,12","px:0,0:12,13",next-y,1,
1243,NODE,add,"px:0,0:13,13",pixel,,,,0.06928104575163399,"13,19,21"
1244,EDGE,add,"nx:0,0:12,13",,"px:0,0:12,13","px:0,0:13,13",next-x,1,
1245,EDGE,add,"ny:0,0:13,12",,"px:0,0:13,12","px:0,0:13,13",next-y,1,
1246,NODE,add,"px:0,0:14,13",pixel,,,,0.06928104575163399,"13,19,21"
1247,EDGE,add,"nx:0,0:13,13",,"px:0,0:13,13","px:0,0:14,13",next-x,1,
1248,EDGE,add,"ny:0,0:14,12",,"px:0,0:14,12","px:0,0:14,13",next-y,1,
1249,NODE,add,"px:0,0:15,13",pixel,,,,0.06928104575163399,"13,19,21"
1250,EDGE,add,"nx:0,0:14,13",,"px:0,0:14,13","px:0,0:15,13",next-x,1,
1251,EDGE,add,"ny:0,0:15,12",,"px:0,0:15,12","px:0,0:15,13",next-y,1,
1252,NODE,add,"px:0,0:16,13",pixel,,,,0.06928104575163399,"13,19,21"
1253,EDGE,add,"nx:0,0:15,13",,"px:0,0:15,13","px:0,0:16,13",next-x,1,
1254,EDGE,add,"ny:0,0:16,12",,"px:0,0:16,12","px:0,0:16,13",next-y,1,
1255,NODE,add,"px:0,0:17,13",pixel,,,,0.10718954248366012,"13,37,32"
1256,EDGE,add,"nx:0,0:16,13",,"px:0,0:16,13","px:0,0:17,13",next-x,1,
1257,EDGE,add,"ny:0,0:17,12",,"px:0,0:17,12","px:0,0:17,13",next-y,1,
1258,NODE,add,"px:0,0:18,13",pixel,,,,0.05359477124183006,"12,12,17"
1259,EDGE,add,"nx:0,0:17,13",,"px:0,0:17,13","px:0,0:18,13",next-x,1,
1260,EDGE,add,"ny:0,0:18,12",,"px:0,0:18,12","px:0,0:18,13",next-y,1,
1261,NODE,add,"px:0,0:19,13",pixel,,,,0.05359477124183006,"12,12,17"
1262,EDGE,add,"nx:0,0:18,13",,"px:0,0:18,13","px:0,0:19,13",next-x,1,
1263,EDGE,add,"ny:0,0:19,12",,"px:0,0:19,12","px:0,0:19,13",next-y,1,
1264,NODE,add,"px:0,0:20,13",pixel,,,,0.05359477124183006,"12,12,17"
1265,EDGE,add,"nx:0,0:19,13",,"px:0,0:19,13","px:0,0:20,13",next-x,1,
1266,EDGE,add,"ny:0,0:20,12",,"px:0,0:20,12","px:0,0:20,13",next-y,1,
1267,NODE,add,"px:0,0:21,13",pixel,,,,0.05359477124183006,"12,12,17"
1268,EDGE,add,"nx:0,0:20,13",,"px:0,0:20,13","px:0,0:21,13",next-x,1,
1269,EDGE,add,"ny:0,0:21,12",,"px:0,0:21,12","px:0,0:21,13",next-y,1,
1270,NODE,add,"px:0,0:22,13",pixel,,,,0.05359477124183006,"12,12,17"
1271,EDGE,add,"nx:0,0:21,13",,"px:0,0:21,13","px:0,0:22,13",next-x,1,
1272,EDGE,add,"ny:0,0:22,12",,"px:0,0:22,12","px:0,0:22,13",next-y,1,
1273,NODE,add,"px:0,0:23,13",pixel,,,,0.05359477124183006,"12,12,17"
1274,EDGE,add,"nx:0,0:22,13",,"px:0,0:22,13","px:0,0:23,13",next-x,1,
1275,EDGE,add,"ny:0,0:23,12",,"px:0,0:23,12","px:0,0:23,13",next-y,1,
1276,NODE,add,"px:0,0:24,13",pixel,,,,0.05359477124183006,"12,12,17"
1277,EDGE,add,"nx:0,0:23,13",,"px:0,0:23,13","px:0,0:24,13",next-x,1,
1278,EDGE,add,"ny:0,0:24,12",,"px:0,0:24,12","px:0,0:24,13",next-y,1,
1279,NODE,add,"px:0,0:25,13",pixel,,,,0.05359477124183006,"12,12,17"
1280,EDGE,add,"nx:0,0:24,13",,"px:0,0:24,13","px:0,0:25,13",next-x,1,
1281,EDGE,add,"ny:0,0:25,12",,"px:0,0:25,12","px:0,0:25,13",next-y,1,
1282,NODE,add,"px:0,0:26,13",pixel,,,,0.05359477124183006,"12,12,17"
1283,EDGE,add,"nx:0,0:25,13",,"px:0,0:25,13","px:0,0:26,13",next-x,1,
1284,EDGE,add,"ny:0,0:26,12",,"px:0,0:26,12","px:0,0:26,13",next-y,1,
1285,NODE,add,"px:0,0:27,13",pixel,,,,0.05359477124183006,"12,12,17"
1286,EDGE,add,"nx:0,0:26,13",,"px:0,0:26,13","px:0,0:27,13",next-x,1,
1287,EDGE,add,"ny:0,0:27,12",,"px:0,0:27,12","px:0,0:27,13",next-y,1,
1288,NODE,add,"px:0,0:28,13",pixel,,,,0.05359477124183006,"12,12,17"
1289,EDGE,add,"nx:0,0:27,13",,"px:0,0:27,13","px:0,0:28,13",next-x,1,
1290,EDGE,add,"ny:0,0:28,12",,"px:0,0:28,12","px:0,0:28,13",next-y,1,
1291,NODE,add,"px:0,0:29,13",pixel,,,,0.05359477124183006,"12,12,17"
1292,EDGE,add,"nx:0,0:28,13",,"px:0,0:28,13","px:0,0:29,13",next-x,1,
1293,EDGE,add,"ny:0,0:29,12",,"px:0,0:29,12","px:0,0:29,13",next-y,1,
1294,NODE,add,"px:0,0:30,13",pixel,,,,0.05359477124183006,"12,12,17"
1295,EDGE,add,"nx:0,0:29,13",,"px:0,0:29,13","px:0,0:30,13",next-x,1,
1296,EDGE,add,"ny:0,0:30,12",,"px:0,0:30,12","px:0,0:30,13",next-y,1,
1297,NODE,add,"px:0,0:31,13",pixel,,,,0.05359477124183006,"12,12,17"
1298,EDGE,add,"nx:0,0:30,13",,"px:0,0:30,13","px:0,0:31,13",next-x,1,
1299,EDGE,add,"ny:0,0:31,12",,"px:0,0:31,12","px:0,0:31,13",next-y,1,
1300,NODE,add,"px:0,0:0,14",pixel,,,,0.05359477124183006,"12,12,17"
1301,EDGE,add,"ny:0,0:0,13",,"px:0,0:0,13","px:0,0:0,14",next-y,1,
1302,NODE,add,"px:0,0:1,14",pixel,,,,0.05359477124183006,"12,12,17"
1303,EDGE,add,"nx:0,0:0,14",,"px:0,0:0,14","px:0,0:1,14",next-x,1,
1304,EDGE,add,"ny:0,0:1,13",,"px:0,0:1,13","px:0,0:1,14",next-y,1,
1305,NODE,add,"px:0,0:2,14",pixel,,,,0.05359477124183006,"12,12,17"
1306,EDGE,add,"nx:0,0:1,14",,"px:0,0:1,14","px:0,0:2,14",next-x,1,
1307,EDGE,add,"ny:0,0:2,13",,"px:0,0:2,13","px:0,0:2,14",next-y,1,
1308,NODE,add,"px:0,0:3,14",pixel,,,,0.05359477124183006,"12,12,17"
1309,EDGE,add,"nx:0,0:2,14",,"px:0,0:2,14","px:0,0:3,14",next-x,1,
1310,EDGE,add,"ny:0,0:3,13",,"px:0,0:3,13","px:0,0:3,14",next-y,1,
1311,NODE,add,"px:0,0:4,14",pixel,,,,0.05359477124183006,"12,12,17"
1312,EDGE,add,"nx:0,0:3,14",,"px:0,0:3,14","px:0,0:4,14",next-x,1,
1313,EDGE,add,"ny:0,0:4,13",,"px:0,0:4,13","px:0,0:4,14",next-y,1,
1314,NODE,add,"px:0,0:5,14",pixel,,,,0.05359477124183006,"12,12,17"
1315,EDGE,add,"nx:0,0:4,14",,"px:0,0:4,14","px:0,0:5,14",next-x,1,
1316,EDGE,add,"ny:0,0:5,13",,"px:0,0:5,13","px:0,0:5,14",next-y,1,
1317,NODE,add,"px:0,0:6,14",pixel,,,,0.05359477124183006,"12,12,17"
1318,EDGE,add,"nx:0,0:5,14",,"px:0,0:5,14","px:0,0:6,14",next-x,1,
1319,EDGE,add,"ny:0,0:6,13",,"px:0,0:6,13","px:0,0:6,14",next-y,1,
1320,NODE,add,"px:0,0:7,14",pixel,,,,0.05359477124183006,"12,12,17"
1321,EDGE,add,"nx:0,0:6,14",,"px:0,0:6,14","px:0,0:7,14",next-x,1,
1322,EDGE,add,"ny:0,0:7,13",,"px:0,0:7,13","px:0,0:7,14",next-y,1,
1323,NODE,add,"px:0,0:8,14",pixel,,,,0.05359477124183006,"12,12,17"
1324,EDGE,add,"nx:0,0:7,14",,"px:0,0:7,14","px:0,0:8,14",next-x,1,
1325,EDGE,add,"ny:0,0:8,13",,"px:0,0:8,13","px:0,0:8,14",next-y,1,
1326,NODE,add,"px:0,0:9,14",pixel,,,,0.06928104575163399,"13,19,21"
1327,EDGE,add,"nx:0,0:8,14",,"px:0,0:8,14","px:0,0:9,14",next-x,1,
1328,EDGE,add,"ny:0,0:9,13",,"px:0,0:9,13","px:0,0:9,14",next-y,1,
1329,NODE,add,"px:0,0:10,14",pixel,,,,0.06928104575163399,"13,19,21"
1330,EDGE,add,"nx:0,0:9,14",,"px:0,0:9,14","px:0,0:10,14",next-x,1,
1331,EDGE,add,"ny:0,0:10,13",,"px:0,0:10,13","px:0,0:10,14",next-y,1,
1332,NODE,add,"px:0,0:11,14",pixel,,,,0.06928104575163399,"13,19,21"
1333,EDGE,add,"nx:0,0:10,14",,"px:0,0:10,14","px:0,0:11,14",next-x,1,
1334,EDGE,add,"ny:0,0:11,13",,"px:0,0:11,13","px:0,0:11,14",next-y,1,
1335,NODE,add,"px:0,0:12,14",pixel,,,,0.06928104575163399,"13,19,21"
1336,EDGE,add,"nx:0,0:11,14",,"px:0,0:11,14","px:0,0:12,14",next-x,1,
1337,EDGE,add,"ny:0,0:12,13",,"px:0,0:12,13","px:0,0:12,14",next-y,1,
1338,NODE,add,"px:0,0:13,14",pixel,,,,0.06928104575163399,"13,19,21"
1339,EDGE,add,"nx:0,0:12,14",,"px:0,0:12,14","px:0,0:13,14",next-x,1,
1340,EDGE,add,"ny:0,0:13,13",,"px:0,0:13,13","px:0,0:13,14",next-y,1,
